---,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Map_GoblinForestName,"All","0","0","False","False","GoToNameSpawnRow","Map_PickFormat","1","SetNameParameter","BaseName|Forest/Glen/Thicket/Clearing/Woods/Growth/Valley/Dale/Undergrowth/Field/Grove","1","GoToNameSpawnRow","Map_GoblinForestAdjective","1","SetNameParameter","Superlative|Very/Old/Now/Once/Mostly","1","GoToNameSpawnRow","Map_GoblinForestOfTitle","1","SetNameParameter","OfTitle2|{OfTitle}","1","GoToNameSpawnRow","Map_GoblinForestOfTitle","1","SetNameParameter","Adjective2|{Adjective}","1","GoToNameSpawnRow","Map_GoblinForestAdjective","1","SetNameParameter","Special|Within/Below/Dire/Most Foul/Without Name/Not Found/Undisturbed/Above/That Sings/That Confounds/That Lurks","1","None","","0","None","",""
Map_GoblinForestOfTitle,"All","0","0","False","False","SetNameParameter","OfTitle|Beasts/Broken Things/Ancients/Night/Death/Sorrow/Filth/Fiends/Foulness/Laughter/Fright/Fear/Wildness/Wild Things/Wretchedness/Tragedy/Souls/Wanderers/Battle","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_GoblinForestAdjective,"All","0","0","False","False","SetNameParameter","Adjective|Dark/Hostile/Old/North/Teeming/Lost/Perilous/Dangerous/Ancient/Inhospitable/Cackling/Drifting/Endless/Sour/Rotten/Fetid/Damp/Moist/Green/Dank","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_CemeteryName,"All","0","0","False","False","GoToNameSpawnRow","Map_PickFormat","1","SetNameParameter","BaseName|Cemetery/Cloister/Glen/Vaults/Haunt/Ruin/Clearing/Graveyard/Waste/Trench/Dale/Fog/Field/Tomb","1","GoToNameSpawnRow","Map_CemeteryAdjective","1","SetNameParameter","Superlative|Very/Old/Now/Once/Never","1","GoToNameSpawnRow","Map_CemeteryOfTitle","1","SetNameParameter","OfTitle2|{OfTitle}","1","GoToNameSpawnRow","Map_CemeteryOfTitle","1","SetNameParameter","Adjective2|{Adjective}","1","GoToNameSpawnRow","Map_CemeteryAdjective","1","SetNameParameter","Special|Beneath/Below/Behind/Without End/Without Name/That Howls/Most Dire/That Has Always Existed/Unknown/Forlorn","1","None","","0","None","",""
Map_CemeteryOfTitle,"All","0","0","False","False","SetNameParameter","OfTitle|Beasts/Broken Things/Ancients/Night/Death/Sorrow/Filth/Fiends/Foulness/Spirits/Fright/Fear/Pain/Wretchedness/Tragedy/Souls/Wanderers/the Damned/the Broken/the Lost/the Doomed/the Old/the Restless/Yore","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_CemeteryAdjective,"All","0","0","False","False","SetNameParameter","Adjective|Dark/Restless/Awoken/Old/Ancient/Mossy/Dead/Broken/Lonely/Wailing/Collapsed/Awoken/Doomed/Stormy/Sad/Frightful/Dilapidated/Haunted/Desanctified/Deconsecrated/Sacred","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_GoblinCaveName,"All","0","0","False","False","GoToNameSpawnRow","Map_PickFormat","1","SetNameParameter","BaseName|Pit/Descent/Crawl/Tomb/Cave/Den/Lair/Cavern/Crawlspace/Mine/Abyss/Portal/Spiral/Place/Underhole","1","GoToNameSpawnRow","Map_GoblinCaveAdjective","1","SetNameParameter","Superlative|Very/Old/Now/Once/Mostly/Newly","1","GoToNameSpawnRow","Map_GoblinCaveOfTitle","1","SetNameParameter","OfTitle2|{OfTitle}","1","GoToNameSpawnRow","Map_GoblinCaveOfTitle","1","SetNameParameter","Adjective2|{Adjective}","1","GoToNameSpawnRow","Map_GoblinCaveAdjective","1","SetNameParameter","Special|Below/Beneath/Before/That Glistens/That Speaks/That Whispers/Without Sound/Without Name/Without Bounds/Older Than All/Undying","1","None","","0","None","",""
Map_GoblinCaveOfTitle,"All","0","0","False","False","SetNameParameter","OfTitle|the Lost/the Lurking/Secrets/Death/Sadness/Silver/Dying/Restless Things/Screams/Woe/Wounds/Dishonor/Drumbeats/Candlelight/Lost Knowledge/Unknowing/Calamity/Collapse/Degradation/Doom/Howling/Trouble","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_GoblinCaveAdjective,"All","0","0","False","False","SetNameParameter","Adjective|Dark/Hostile/Old/North/Teeming/Lost/Perilous/Dangerous/Ancient/Inhospitable/Cackling/Drifting/Endless/Sour/Rotten/Fetid/Damp/Green/Dank/Dour/Gloomy/Eerie/Unfeeling/Foul/Cold","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_InfestedForestName,"All","0","0","False","False","GoToNameSpawnRow","Map_PickFormat","1","SetNameParameter","BaseName|Field/Growth/Plains/Expanse/Emergence/Place/Grove/Valley/Canyon/Hatchery/Eruption/Desert/Collapse/Bog/Swamp/Bower","1","GoToNameSpawnRow","Map_InfestedForestAdjective","1","SetNameParameter","Superlative|Old/Now/Once","1","GoToNameSpawnRow","Map_InfestedForestOfTitle","1","SetNameParameter","OfTitle2|{OfTitle}","1","GoToNameSpawnRow","Map_InfestedForestOfTitle","1","SetNameParameter","Adjective2|{Adjective}","1","GoToNameSpawnRow","Map_InfestedForestAdjective","1","SetNameParameter","Special|Below/Beneath/Before/That Glistens/That Speaks/That Whispers/Without Sound/Without Name/Without Bounds/Older Than All/Undying","1","None","","0","None","",""
Map_InfestedForestOfTitle,"All","0","0","False","False","SetNameParameter","OfTitle|Crawling Things/Many Limbs/Sickness/Spawning/Hatching Things/Buzzing Things/Rot/Grime/Goo/Slime/Acid/Poison/Infestation/Death/Foulness","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_InfestedForestAdjective,"All","0","0","False","False","SetNameParameter","Adjective|Chittering/Vibrating/Dripping/Crawling/Lurking/Foul/Fetid/Fresh/Many-Eyed/Singing/Birthing/Growing/Unending/Ossified/Labyrinthine","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_InfestedCaveName,"All","0","0","False","False","GoToNameSpawnRow","Map_PickFormat","1","SetNameParameter","BaseName|Pit/Descent/Crawl/Delve/Cave/Den/Lair/Cavern/Dark/Tunnels/Abyss/Spiral/Chrysalis/Burrow/Warren/Colony/Hive","1","GoToNameSpawnRow","Map_InfestedCaveAdjective","1","SetNameParameter","Superlative|Old/Now/Once","1","GoToNameSpawnRow","Map_InfestedCaveOfTitle","1","SetNameParameter","OfTitle2|{OfTitle}","1","GoToNameSpawnRow","Map_InfestedCaveOfTitle","1","SetNameParameter","Adjective2|{Adjective}","1","GoToNameSpawnRow","Map_InfestedCaveAdjective","1","SetNameParameter","Special|Below/Beneath/Before/That Glistens/That Speaks/That Whispers/Without Sound/Without Name/Without Bounds/Older Than All/Undying","1","None","","0","None","",""
Map_InfestedCaveOfTitle,"All","0","0","False","False","SetNameParameter","OfTitle|Crawling Things/Many Limbs/Fresh Life/Spawning/Hatching Things/Buzzing Things/Rot/Grime/Goo/Slime/Acid/Poison/Infestation/Death/Foulness","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_InfestedCaveAdjective,"All","0","0","False","False","SetNameParameter","Adjective|Chittering/Vibrating/Dripping/Crawling/Lurking/Foul/Fetid/Fresh/Many-Eyed/Singing/Birthing/Growing/Unending","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_EchoInteriorName,"All","0","0","False","False","GoToNameSpawnRow","Map_PickFormat","1","SetNameParameter","BaseName|Stash/Library/Hall/Delve/Den/Expanse/Cache/Storage/Warehouse/Tunnel/Hollow/Spiral/Palace/Dome/Estate/Hold/Home/Enclave/Sanctuary/Rock/Redoubt/Fortress/Cavern/Dormitory/Living Space/Residence/Capital/Bunker/Deep/Chasm/Quarter/Factory/Mall/Road/Haven/Highway/Route/Ruin/Temple/Tomb/Collapse/Shelter/Shield/Bulwark/Zoo/Promenade/Escalation/Prison/Barracks/Garrison/Grotto/Center/Tavern/Scrap Heap/Heap","1","GoToNameSpawnRow","Map_EchoAdjective","1","SetNameParameter","Superlative|Old/Formerly/Once/No Longer","1","GoToNameSpawnRow","Map_EchoOfTitle","1","SetNameParameter","OfTitle2|{OfTitle}","1","GoToNameSpawnRow","Map_EchoOfTitle","1","SetNameParameter","Adjective2|{Adjective}","1","GoToNameSpawnRow","Map_EchoAdjective","1","SetNameParameter","Special|Below/Beneath/Before/That Glistens/That Resounds/That Whispers/Without Sound/Without Name/Without Bounds","1","None","","0","None","",""
Map_EchoOfTitle,"All","0","0","False","False","SetNameParameter","OfTitle|Quiet/Awe/Gemstones/Gold/Scholars/Scribes/Researchers/Science/Notes/Smiths/Drums/Riches/Plunder/Death/Wonder/Beauty/Secrets/Sorrow/Ancients/Ancestors/Destiny/Anthems/Songs/Music/Joy/Sadness/Loss/Silence/Loneliness/Misery/Woe/the Lost/Thinkers/Scientists/Dreamers/Memory/Avarice/Diamonds/Secret Things/Lost Things/Enchanted Things/Wisdom/Lost Wisdom/Decay/Grandeur/Mirrors/Traps/Hammers/Craftswomen/Engineers/Cannons/Artillery/Art/Magma/Poetry/Poets/Gamblers/Wine/Mead/Gossip/Spirits/Old Things/Forgotten Things/Unknown Origins/Scavengers/Greed","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_EchoAdjective,"All","0","0","False","False","SetNameParameter","Adjective|Dwarven/Grim/Closed/Locked/Broken/Derelict/Lost/Woeful/Sad/Resonating/Secret/Powerful/Unending/Crafty/Erudite/Clever/Shining/Grand/Glimmering/Glorious/Great/Colossal/Gigantic/Masterful/Magnificent/Magnus/Monumental/Geometric/Forgotten/Dim/Quiet/Whispered/Whispering/Staid/Unassuming/Humble/Palatial/Greedy/Gloomy/Golden/Affluent/Encrusted/Eroding/Doomed/Dusty/Dour/Diamond/Enchanted/Spiritual/Condemned/Collapsed/Unused/Looming/Piercing/Molten/Unknown/Vulturous/Rapacious","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Map_EchoExteriorName,"All","0","0","False","False","GoToNameSpawnRow","Map_PickFormat","1","SetNameParameter","BaseName|Climb/Road/Mountain/Descent/Ascent/Expanse/Spiral/Peak/Pinnacle/Cascade/Route/Ruin/Path/Pathway/Way/Trail/Delve/Switchback/Escalation/Fortress/Collapse/Chasm/Mine/Dam/Capital/Barrier/Approach/Pillar/Skyroad/Skyway/Overhang/Overlook/Vista/Valley/Howl/Outcrop/Fort/Waterway/Shortcut/Side/Window/Watchpoint/Watchtower/Vantage/Mount/Hill/River/Wild/Incline/Decline/Waypoint/Perch/Nest/Scrap-Nest/Winghome/Plateau","1","GoToNameSpawnRow","Map_EchoAdjective","1","SetNameParameter","Superlative|Old/Formerly/Once/No Longer","1","GoToNameSpawnRow","Map_EchoOfTitle","1","SetNameParameter","OfTitle2|{OfTitle}","1","GoToNameSpawnRow","Map_EchoOfTitle","1","SetNameParameter","Adjective2|{Adjective}","1","GoToNameSpawnRow","Map_EchoAdjective","1","SetNameParameter","Special|Below/Beneath/Before/That Glistens/That Resounds/That Whispers/Without Sound/Without Name/Without Bounds","1","None","","0","None","",""
SpiderName,"All","0","0","False","False","GoToNameSpawnRow","PickFormatNoPostTitle","1","GoToNameSpawnRow","SpiderPrefixSuffix","1","GoToNameSpawnRow","SpiderOfTitle","1","SetNameParameter","TheTitle|Creepy/Sneaky","1","GoToNameSpawnRow","SpiderPreTitle","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpiderPrefixSuffix,"All","0","0","False","False","SetNameParameter","BaseName|{Prefix}{Suffix}","1","SetNameParameter","Prefix|Snerk/Araneae/Taranc/Spindler/Charlotte","1","SetNameParameter","Suffix|ly/shia/y/ula","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpiderPreTitle,"All","0","0","False","False","SetNameParameter","PreTitle|Skitterer/Crawler/Hunter/Devourer/Capturer/Ravenous","1","SetNameParameter","PreTitlePrefix|Daddy/Harvest/Hairy","1","SetNameParameter","PreTitleSuffix|-lurker/-longlegs/-leaper","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpiderOfTitle,"All","0","0","False","False","SetNameParameter","OfTitleFirst|Pest/Hunger/Thirst/Appetite","1","SetNameParameter","OfTitleSecond|Aracnid/Fang","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
