---,ItemWardrobeRow,GameplayTag,NameOverride,DyeOverride,ItemClass,Notes
Legendary_Winter_1_Chest_DM_F,"(RowName=""Legendary_WinterSet_1_Chest"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Chest_DM_F_NameOverride"", ""Winterweave Cuirass"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_f_t4f_chest/dm_f_t4f_chest_bp.dm_f_t4f_chest_bp_C",""
Legendary_Winter_1_Chest_DM_M,"(RowName=""Legendary_WinterSet_1_Chest"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Chest_DM_M_NameOverride"", ""Winterweave Cuirass"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_m_t4f_chest/dm_m_t4f_chest_bp.dm_m_t4f_chest_bp_C",""
Legendary_Winter_1_Chest_FG,"(RowName=""Legendary_WinterSet_1_Chest"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""C86D6A2C4D31BCC7F410AF9C0467E847"", ""Winterweave Cuirass"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/forged/for_t4d_chest/for_t4d_chest_bp.for_t4d_chest_bp_C",""
Legendary_Winter_1_Chest_RM_F,"(RowName=""Legendary_WinterSet_1_Chest"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""478D3AC84613B26DABDF0CA5C5FB4222"", ""Winterweave Breastplate"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_f_t4f_chest/rm_f_t4f_chest_bp.rm_f_t4f_chest_bp_C",""
Legendary_Winter_1_Chest_RM_M,"(RowName=""Legendary_WinterSet_1_Chest"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""5786546A414D2D8EA6DD77B9A9575AC0"", ""Winterweave Breastplate"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_m_t4f_chest/rm_m_t4f_chest_bp.rm_m_t4f_chest_bp_C",""
Legendary_Winter_1_Chest_SS_F,"(RowName=""Legendary_WinterSet_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""068D1FA7424683D680AE158A88EEDC8B"", ""Winterweave Chest"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_f_t4b_chest/ss_f_t4b_chest_bp.ss_f_t4b_chest_bp_C",""
Legendary_Winter_1_Chest_SS_M,"(RowName=""Legendary_WinterSet_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""3889070040DACB045D2832A5534CC664"", ""Winterweave Chest"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_m_t4b_chest/ss_m_t4b_chest_bp.ss_m_t4b_chest_bp_C",""
Legendary_Winter_1_Gloves_DM_F,"(RowName=""Legendary_WinterSet_1_Gloves"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Gloves_DM_F_NameOverride"", ""Winterweave Gauntlets"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_f_t4f_gloves/dm_f_t4f_gloves_bp.dm_f_t4f_gloves_bp_C",""
Legendary_Winter_1_Gloves_DM_M,"(RowName=""Legendary_WinterSet_1_Gloves"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Gloves_DM_M_NameOverride"", ""Winterweave Gauntlets"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_m_t4f_gloves/dm_m_t4f_gloves_bp.dm_m_t4f_gloves_bp_C",""
Legendary_Winter_1_Gloves_FG,"(RowName=""Legendary_WinterSet_1_Gloves"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""AA0DD0884EBD76E2114C519707151E06"", ""Winterweave Gauntlets"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/forged/for_t4d_gloves/for_t4d_gloves_bp.for_t4d_gloves_bp_C",""
Legendary_Winter_1_Gloves_RM_F,"(RowName=""Legendary_WinterSet_1_Gloves"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""254F5D8442B631D3B62B40B4E446F454"", ""Winterweave Gauntlets"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_f_t4f_gloves/rm_f_t4f_gloves_bp.rm_f_t4f_gloves_bp_C",""
Legendary_Winter_1_Gloves_RM_M,"(RowName=""Legendary_WinterSet_1_Gloves"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""8773296840F84433F056E2BE5190BCD2"", ""Winterweave Gauntlets"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_m_t4f_gloves/rm_m_t4f_gloves_bp.rm_m_t4f_gloves_bp_C",""
Legendary_Winter_1_Gloves_SS_F,"(RowName=""Legendary_WinterSet_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""6C5C339240218C7D8BBA28889FA1201F"", ""Winterweave Gloves"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_f_t4b_gloves/ss_f_t4b_gloves_bp.ss_f_t4b_gloves_bp_C",""
Legendary_Winter_1_Gloves_SS_M,"(RowName=""Legendary_WinterSet_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""197EB4EE4F83ED0806D4D1ACAFEE5AFE"", ""Winterweave Gloves"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_m_t4b_gloves/ss_m_t4b_gloves_bp.ss_m_t4b_gloves_bp_C",""
Legendary_Winter_1_Hatch_FG,"(RowName=""Legendary_WinterSet_1_Hatch"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""00059B4845FBAED12A4AE4929084EF89"", ""Winterweave Hatch"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/forged/for_t4d_hatch/for_t4d_hatch_bp.for_t4d_hatch_bp_C",""
Legendary_Winter_1_Helm_DM_F,"(RowName=""Legendary_WinterSet_1_Helm"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Helm_DM_F_NameOverride"", ""Winterweave Mask"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_f_t4f_helm/dm_f_t4f_helm_bp.dm_f_t4f_helm_bp_C",""
Legendary_Winter_1_Helm_DM_M,"(RowName=""Legendary_WinterSet_1_Helm"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Helm_DM_M_NameOverride"", ""Winterweave Mask"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_m_t4f_helm/dm_m_t4f_helm_bp.dm_m_t4f_helm_bp_C",""
Legendary_Winter_1_Helm_FG,"(RowName=""Legendary_WinterSet_1_Helm"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""1F170BEA49829A444A67F9B7F1F4A247"", ""Winterweave Helm"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/forged/for_t4d_helm/for_t4d_helm_bp.for_t4d_helm_bp_C",""
Legendary_Winter_1_Helm_RM_F,"(RowName=""Legendary_WinterSet_1_Helm"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""4FF3000F4BA845D7012D468DFE2A0EC2"", ""Winterweave Helm"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_f_t4f_helm/rm_f_t4f_helm_bp.rm_f_t4f_helm_bp_C",""
Legendary_Winter_1_Helm_RM_M,"(RowName=""Legendary_WinterSet_1_Helm"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""55BFB44D43301956A130248A6182FA5F"", ""Winterweave Helm"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_m_t4f_helm/rm_m_t4f_helm_bp.rm_m_t4f_helm_bp_C",""
Legendary_Winter_1_Helm_SS_F,"(RowName=""Legendary_WinterSet_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""BA2898C246B667377ED3828C8586EE29"", ""Winterweave Helm"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_f_t4b_helm/ss_f_t4b_helm_bp.ss_f_t4b_helm_bp_C",""
Legendary_Winter_1_Helm_SS_M,"(RowName=""Legendary_WinterSet_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""D3B8B5BB4585DECE4223BBA46EC13827"", ""Winterweave Helm"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_m_t4b_helm/ss_m_t4b_helm_bp.ss_m_t4b_helm_bp_C",""
Legendary_Winter_1_Locomotion_FG,"(RowName=""Legendary_WinterSet_1_Locomotion"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""06273A1E4F41158971E38091DE2B7D38"", ""Winterweave Wheel"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/forged/for_t4d_locomotion/for_t4d_locomotion_bp.for_t4d_locomotion_bp_C",""
Legendary_Winter_1_Pants_DM_F,"(RowName=""Legendary_WinterSet_1_Pants"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Pants_DM_F_NameOverride"", ""Winterweave Pants"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_f_t4f_pants/dm_f_t4f_pants_bp.dm_f_t4f_pants_bp_C",""
Legendary_Winter_1_Pants_DM_M,"(RowName=""Legendary_WinterSet_1_Pants"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Pants_DM_M_NameOverride"", ""Winterweave Pants"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_m_t4f_pants/dm_m_t4f_pants_bp.dm_m_t4f_pants_bp_C",""
Legendary_Winter_1_Pants_RM_F,"(RowName=""Legendary_WinterSet_1_Pants"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""397CE5AF45D050C54DD0258787302259"", ""Winterweave Pants"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_f_t4f_pants/rm_f_t4f_pants_bp.rm_f_t4f_pants_bp_C",""
Legendary_Winter_1_Pants_RM_M,"(RowName=""Legendary_WinterSet_1_Pants"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""DFE3E23C4F853537B8F7CD83BF1ED756"", ""Winterweave Pants"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_m_t4f_pants/rm_m_t4f_pants_bp.rm_m_t4f_pants_bp_C",""
Legendary_Winter_1_Pants_SS_F,"(RowName=""Legendary_WinterSet_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""C549D67442964433308CAE85A828A1DE"", ""Winterweave Leggings"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_f_t4b_pants/ss_f_t4b_pants_bp.ss_f_t4b_pants_bp_C",""
Legendary_Winter_1_Pants_SS_M,"(RowName=""Legendary_WinterSet_1_Pants"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""F300C6D6498BC1B103C5228D5BB8128C"", ""Winterweave Leggings"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_m_t4b_pants/ss_m_t4b_pants_bp.ss_m_t4b_pants_bp_C",""
Legendary_Winter_1_Shoulders_DM_F,"(RowName=""Legendary_WinterSet_1_Shoulders"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Shoulders_DM_F_NameOverride"", ""Winterweave Pauldrons"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_f_t4f_shoulders/dm_f_t4f_shoulders_bp.dm_f_t4f_shoulders_bp_C",""
Legendary_Winter_1_Shoulders_DM_M,"(RowName=""Legendary_WinterSet_1_Shoulders"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Legendary_Winter_1_Shoulders_DM_M_NameOverride"", ""Winterweave Pauldrons"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/duskmage/dm_m_t4f_shoulders/dm_m_t4f_shoulders_bp.dm_m_t4f_shoulders_bp_C",""
Legendary_Winter_1_Shoulders_FG,"(RowName=""Legendary_WinterSet_1_Shoulders"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""61E2DED243D2A3D4C3A7CE83CA172978"", ""Winterweave Pauldrons"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/forged/for_t4d_shoulders/for_t4d_shoulders_bp.for_t4d_shoulders_bp_C",""
Legendary_Winter_1_Shoulders_RM_F,"(RowName=""Legendary_WinterSet_1_Shoulders"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""046E59A6461631822B862C985AD810F2"", ""Winterweave Pauldrons"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_f_t4f_shoulders/rm_f_t4f_shoulders_bp.rm_f_t4f_shoulders_bp_C",""
Legendary_Winter_1_Shoulders_RM_M,"(RowName=""Legendary_WinterSet_1_Shoulders"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""EF98470A417A1E20EB83E1BC302462CC"", ""Winterweave Pauldrons"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/railman/rm_m_t4f_shoulders/rm_m_t4f_shoulders_bp.rm_m_t4f_shoulders_bp_C",""
Legendary_Winter_1_Shoulders_SS_F,"(RowName=""Legendary_WinterSet_1_Shoulders"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""3EF3E725404E69733511458EBE69F2B3"", ""Winterweave Shoulders"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_f_t4b_shoulders/ss_f_t4b_shoulders_bp.ss_f_t4b_shoulders_bp_C",""
Legendary_Winter_1_Shoulders_SS_M,"(RowName=""Legendary_WinterSet_1_Shoulders"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""55090A6848144D72F146959FF528DB47"", ""Winterweave Shoulders"")","(RowName=""RoyalTundra"")","/Game/Items/Armour/sharpshooter/ss_m_t4b_shoulders/ss_m_t4b_shoulders_bp.ss_m_t4b_shoulders_bp_C",""
Magic_Global_1_Boots_DM_F,"(RowName=""Magic_Global_1_Boots"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Boots_DM_F_NameOverride"", ""Sleek Boots"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3a_boots/dm_f_t3a_boots_bp.dm_f_t3a_boots_bp_C",""
Magic_Global_1_Boots_DM_M,"(RowName=""Magic_Global_1_Boots"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Boots_DM_M_NameOverride"", ""Sleek Boots"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3a_boots/dm_m_t3a_boots_bp.dm_m_t3a_boots_bp_C",""
Magic_Global_1_Boots_RM_F,"(RowName=""Magic_Global_1_Boots"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Boots_RM_F_NameOverride"", ""Sturdy Workboots"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t1a_boots/rm_f_t1a_boots_bp.rm_f_t1a_boots_bp_C",""
Magic_Global_1_Boots_RM_M,"(RowName=""Magic_Global_1_Boots"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Boots_RM_M_NameOverride"", ""Sturdy Workboots"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t1a_boots/rm_m_t1a_boots_bp.rm_m_t1a_boots_bp_C",""
Magic_Global_1_Boots_SS_F,"(RowName=""Magic_Global_1_Boots"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Boots_SS_F_NameOverride"", ""Huntsman\'s Boots"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3a_boots/ss_f_t3a_boots_bp.ss_f_t3a_boots_bp_C",""
Magic_Global_1_Boots_SS_M,"(RowName=""Magic_Global_1_Boots"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Boots_SS_M_NameOverride"", ""Huntsman\'s Boots"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3a_boots/ss_m_t3a_boots_bp.ss_m_t3a_boots_bp_C",""
Magic_Global_1_Chest_DM_F,"(RowName=""Magic_Global_1_Chest"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Chest_DM_F_NameOverride"", ""Initiate\'s Doublet"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3a_chest/dm_f_t3a_chest_bp.dm_f_t3a_chest_bp_C",""
Magic_Global_1_Chest_DM_M,"(RowName=""Magic_Global_1_Chest"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Chest_DM_M_NameOverride"", ""Initiate\'s Doublet"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3a_chest/dm_m_t3a_chest_bp.dm_m_t3a_chest_bp_C",""
Magic_Global_1_Chest_FG,"(RowName=""Magic_Global_1_Chest"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Chest_FG_NameOverride"", ""Kettle Drum Chest"")","(RowName="""")","/Game/Items/Armour/forged/for_t2c_chest/for_t2c_chest_bp.for_t2c_chest_bp_C",""
Magic_Global_1_Chest_RM_F,"(RowName=""Magic_Global_1_Chest"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Chest_RM_F_NameOverride"", ""Craftsman\'s Shirt"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t1a_chest/rm_f_t1a_chest_bp.rm_f_t1a_chest_bp_C",""
Magic_Global_1_Chest_RM_M,"(RowName=""Magic_Global_1_Chest"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Chest_RM_M_NameOverride"", ""Craftsman\'s Shirt"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t1a_chest/rm_m_t1a_chest_bp.rm_m_t1a_chest_bp_C",""
Magic_Global_1_Chest_SS_F,"(RowName=""Magic_Global_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Chest_SS_F_NameOverride"", ""Archer\'s Shift"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3a_chest/ss_f_t3a_chest_bp.ss_f_t3a_chest_bp_C",""
Magic_Global_1_Chest_SS_M,"(RowName=""Magic_Global_1_Chest"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Chest_SS_M_NameOverride"", ""Archer\'s Shift"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3a_chest/ss_m_t3a_chest_bp.ss_m_t3a_chest_bp_C",""
Magic_Global_1_Gloves_DM_F,"(RowName=""Magic_Global_1_Gloves"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Gloves_DM_F_NameOverride"", ""Clawed Wraps"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3a_gloves/dm_f_t3a_gloves_bp.dm_f_t3a_gloves_bp_C",""
Magic_Global_1_Gloves_DM_M,"(RowName=""Magic_Global_1_Gloves"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Gloves_DM_M_NameOverride"", ""Clawed Wraps"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3a_gloves/dm_m_t3a_gloves_bp.dm_m_t3a_gloves_bp_C",""
Magic_Global_1_Gloves_FG,"(RowName=""Magic_Global_1_Gloves"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Gloves_FG_NameOverride"", ""Plate Arms"")","(RowName="""")","/Game/Items/Armour/forged/for_t2c_gloves/for_t2c_gloves_bp.for_t2c_gloves_bp_C",""
Magic_Global_1_Gloves_RM_F,"(RowName=""Magic_Global_1_Gloves"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Gloves_RM_F_NameOverride"", ""Tough Workgloves"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t1a_gloves/rm_f_t1a_gloves_bp.rm_f_t1a_gloves_bp_C",""
Magic_Global_1_Gloves_RM_M,"(RowName=""Magic_Global_1_Gloves"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Gloves_RM_M_NameOverride"", ""Tough Workgloves"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t1a_gloves/rm_m_t1a_gloves_bp.rm_m_t1a_gloves_bp_C",""
Magic_Global_1_Gloves_SS_F,"(RowName=""Magic_Global_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Gloves_SS_F_NameOverride"", ""Plated Bracers"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3a_gloves/ss_f_t3a_gloves_bp.ss_f_t3a_gloves_bp_C",""
Magic_Global_1_Gloves_SS_M,"(RowName=""Magic_Global_1_Gloves"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Gloves_SS_M_NameOverride"", ""Plated Bracers"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3a_gloves/ss_m_t3a_gloves_bp.ss_m_t3a_gloves_bp_C",""
Magic_Global_1_Hatch_FG,"(RowName=""Magic_Global_1_Hatch"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Hatch_FG_NameOverride"", ""Shield Doors"")","(RowName="""")","/Game/Items/Armour/forged/for_t2c_hatch/for_t2c_hatch_bp.for_t2c_hatch_bp_C",""
Magic_Global_1_Helm_DM_F,"(RowName=""Magic_Global_1_Helm"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Helm_DM_F_NameOverride"", ""Horned Mask"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3a_helm/dm_f_t3a_helm_bp.dm_f_t3a_helm_bp_C",""
Magic_Global_1_Helm_DM_M,"(RowName=""Magic_Global_1_Helm"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Helm_DM_M_NameOverride"", ""Horned Mask"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3a_helm/dm_m_t3a_helm_bp.dm_m_t3a_helm_bp_C",""
Magic_Global_1_Helm_FG,"(RowName=""Magic_Global_1_Helm"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Helm_FG_NameOverride"", ""Steel Hat"")","(RowName="""")","/Game/Items/Armour/forged/for_t2c_helm/for_t2c_helm_bp.for_t2c_helm_bp_C",""
Magic_Global_1_Helm_RM_F,"(RowName=""Magic_Global_1_Helm"")","(TagName=""Character.Player.Railman.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Helm_RM_F_NameOverride"", ""Craftsman\'s Mask"")","(RowName="""")","/Game/Items/Armour/railman/rm_f_t1a_helm/rm_f_t1a_helm_bp.rm_f_t1a_helm_bp_C",""
Magic_Global_1_Helm_RM_M,"(RowName=""Magic_Global_1_Helm"")","(TagName=""Character.Player.Railman.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Helm_RM_M_NameOverride"", ""Craftsman\'s Mask"")","(RowName="""")","/Game/Items/Armour/railman/rm_m_t1a_helm/rm_m_t1a_helm_bp.rm_m_t1a_helm_bp_C",""
Magic_Global_1_Helm_SS_F,"(RowName=""Magic_Global_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Helm_SS_F_NameOverride"", ""Wide Hat"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_f_t3a_helm/ss_f_t3a_helm_bp.ss_f_t3a_helm_bp_C",""
Magic_Global_1_Helm_SS_M,"(RowName=""Magic_Global_1_Helm"")","(TagName=""Character.Player.Sharpshooter.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Helm_SS_M_NameOverride"", ""Wide Hat"")","(RowName="""")","/Game/Items/Armour/sharpshooter/ss_m_t3a_helm/ss_m_t3a_helm_bp.ss_m_t3a_helm_bp_C",""
Magic_Global_1_Locomotion_FG,"(RowName=""Magic_Global_1_Locomotion"")","(TagName=""Character.Player.Forged"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Locomotion_FG_NameOverride"", ""Heavy Duty Legs"")","(RowName="""")","/Game/Items/Armour/forged/for_t2c_locomotion/for_t2c_locomotion_bp.for_t2c_locomotion_bp_C",""
Magic_Global_1_Pants_DM_F,"(RowName=""Magic_Global_1_Pants"")","(TagName=""Character.Player.DuskMage.Female"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Pants_DM_F_NameOverride"", ""Initiate\'s Leggings"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_f_t3a_pants/dm_f_t3a_pants_bp.dm_f_t3a_pants_bp_C",""
Magic_Global_1_Pants_DM_M,"(RowName=""Magic_Global_1_Pants"")","(TagName=""Character.Player.DuskMage.Male"")","NSLOCTEXT(""ItemWardrobeEntryTable"", ""Magic_Global_1_Pants_DM_M_NameOverride"", ""Initiate\'s Leggings"")","(RowName="""")","/Game/Items/Armour/duskmage/dm_m_t3a_pants/dm_m_t3a_pants_bp.dm_m_t3a_pants_bp_C",""
