---,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Focus_Normal_Physical,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Physical","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_PickElement,"Pick","0","0","False","False","GotoAffixSpawnRow","Focus_Normal_Electric","1","GotoAffixSpawnRow","Focus_Normal_Fire","1","GotoAffixSpawnRow","Focus_Normal_Ice","1","GotoAffixSpawnRow","Focus_Normal_Physical","1","GotoAffixSpawnRow","Focus_Normal_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_Poison,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Poison","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_PickDMGorEnergyRegen,"Pick","0","0","False","False","GameplayTagExclude","Affix.Energy.Regen.Strong","1","GameplayTagExclude","Affix.DamageFocusStrong","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Rare,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Rare_Electric,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Electric","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Electric","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Rare_Fire,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Fire","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Fire","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Rare_Ice,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Ice","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Ice","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Rare_Physical,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Physical","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Physical","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Rare_PickElement,"Pick","0","0","True","False","GotoAffixSpawnRow","Focus_Rare_Electric","1","GotoAffixSpawnRow","Focus_Rare_Fire","1","GotoAffixSpawnRow","Focus_Rare_Ice","1","GotoAffixSpawnRow","Focus_Rare_Physical","1","GotoAffixSpawnRow","Focus_Rare_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Rare_Poison,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Poison","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Poison","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Secondary,"Pick","0","0","True","True","AddAffixByFilter","Affix.Secondary;Affix.Damage","1","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","2","AddAffixByFilter","Affix.Secondary;Affix.Effect","1","AddAffixByFilter","Affix.Secondary;Affix.Energy.Regen","3","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","2","AddAffixByFilter","Affix.Secondary;Affix.Skill","4","AddAffixByFilter","Affix.EnchantingSlot","1","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Focus_Secondary_Electric,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Electric","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Electric.Shock","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Electric","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Energy.Regen","3","None","","0","None","","0","None","","0","None","","0","None","",""
Focus_Secondary_Fire,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Fire","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Fire.Burn","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Fire","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Energy.Regen","3","None","","0","None","","0","None","","0","None","","0","None","",""
Focus_Secondary_Ice,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Ice","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Ice.Chill","2","AddAffixByFilter","Affix.Secondary;Affix.Effect.Ice.Freeze","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Ice","1","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Energy.Regen","3","None","","0","None","","0","None","","0","None","",""
Focus_Secondary_Physical,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Physical","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Physical.Bleed","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Physical","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Energy.Regen","3","None","","0","None","","0","None","","0","None","","0","None","",""
Focus_Secondary_Poison,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Poison","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Poison.Poisoned","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Poison","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Energy.Regen","3","None","","0","None","","0","None","","0","None","","0","None","",""
Focus_Starter,"Each","0","0","False","False","AddAffixByName","Damage_Physical_Primary_Focus_Newbie","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
FortPropBundle_Goblin_Tooltip,"All","0","0","False","False","AddAffixByName","Bundle_Contents_Tooltip","1","AddAffixByName","GoblinFortDeco_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
FortPropBundle_JourneyUnknown_Tooltip,"All","0","0","False","False","AddAffixByName","Bundle_Contents_Tooltip","1","AddAffixByName","JourneyUnknownFortDeco_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoldBagTooltip,"All","0","0","False","False","AddAffixByName","GoldBagTooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
LegendariumStarter,"All","0","0","False","False","RemoveStemGameplayTagAll","ItemQuality","1","RemoveStemGameplayTagAll","Character","1","RemoveStemGameplayTagAll","Item","1","AddAffixByFilter","Affix.Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Legendary_Defensive,"Pick_Each","0","0","True","True","AddAffixByFilter","Affix.Secondary;Affix.Block","5","GotoAffixSpawnRow","Armor_Secondary_Defense","5","AddAffixByFilter","Affix.Secondary;Affix.Hitpoints.Bonus","5","AddAffixByFilter","Affix.Secondary;Affix.Hitpoints.Regen","5","AddAffixByFilter","Affix.Secondary;Affix.Evasion","5","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Legendary_Offensive,"Pick_Each","0","0","True","True","AddAffixByFilter","Affix.Secondary;Affix.AttackSpeed.Bonus","5","AddAffixByFilter","Affix.Secondary;Affix.CriticalHit.BonusDamage","5","AddAffixByFilter","Affix.Secondary;Affix.CriticalHit.Chance","5","AddAffixByFilter","Affix.Secondary;Affix.Skill.Cooldown.RelicActive","5","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Legendary_Utility,"Pick_Each","0","0","True","True","AddAffixByFilter","Affix.Secondary;Affix.Effect","1","AddAffixByFilter","Affix.Secondary;Affix.Skill.Cooldown.RelicActivation","1","AddAffixByFilter","Affix.Secondary;Affix.Luck.Gold","1","AddAffixByFilter","Affix.Secondary;Affix.Luck.Gear","1","AddAffixByFilter","Affix.Secondary;Affix.Skill","2","AddAffixByFilter","Affix.Secondary;Affix.Energy.Regen","1","AddAffixByFilter","Affix.Secondary;Affix.Potion.Cooldown","1","AddAffixByFilter","Affix.Secondary;Affix.Minion","1","None","","0","None","","0","None","","0","None","",""
MapBag_Gold_Common,"All","0","0","False","False","AddAffixByName","Map_Gold_Common_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Gold_Legendary,"All","0","0","False","False","AddAffixByName","Map_Gold_Legendary_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Gold_Magic,"All","0","0","False","False","AddAffixByName","Map_Gold_Magic_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Gold_Rare,"All","0","0","False","False","AddAffixByName","Map_Gold_Rare_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Item_Common,"All","0","0","False","False","AddAffixByName","Map_Item_Common_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Item_Legendary,"All","0","0","False","False","AddAffixByName","Map_Item_Legendary_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Item_Magic,"All","0","0","False","False","AddAffixByName","Map_Item_Magic_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Item_Rare,"All","0","0","False","False","AddAffixByName","Map_Item_Rare_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Legendary,"All","0","0","False","False","AddAffixByName","Mapworks_Bundle_Legendary_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBag_Rare,"All","0","0","False","False","AddAffixByName","Mapworks_Bundle_Rare_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBundle_Legendary_Tooltip,"All","0","0","False","False","AddAffixByName","MapBundle_Legendary_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
MapBundle_Rare_Tooltip,"All","0","0","False","False","AddAffixByName","MapBundle_Rare_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Mapworks_Competitive_Speedrun_Rare,"All","0","0","False","False","AddAffixByName","Mapworks_CompetitiveSpeedrun_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Mapworks_ItemLevelBoost,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLevelBoost","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Common","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Common","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Common","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Common","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Legendary,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Legendary","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Legendary_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Legendary","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Legendary_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Legendary","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Legendary_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Legendary","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Magic,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Magic","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Magic_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Magic","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Magic_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Magic","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Magic_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Magic","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Rare,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Rare","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Rare_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Rare","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Rare_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Rare","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckGold_Rare_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_GoldLuck_Rare","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Common","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Common","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Common","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Common","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Legendary,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Legendary","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Legendary_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Legendary","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Legendary_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Legendary","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Legendary_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Legendary","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Magic,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Magic","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Magic_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Magic","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Magic_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Magic","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Magic_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Magic","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Rare,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Rare","1","AddAffixByName","Mapworks_Finishing","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Rare_Echonok,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Rare","1","AddAffixByName","Mapworks_EchonokDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Rare_Goblins,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Rare","1","AddAffixByName","Mapworks_GoblinDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Mapworks_LuckItem_Rare_Hyvid,"All","0","0","False","False","AddAffixByName","Mapworks_ItemLuck_Rare","1","AddAffixByName","Mapworks_HyvidDungeons","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
MapworksBagTooltip,"All","0","0","False","False","AddAffixByName","MapworksBagTooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
PetCollar_Common,"All","0","0","False","False","GotoAffixSpawnRow","PetPrimaryAffix_Defense","1","GotoAffixSpawnRow","EnchantmentSlot","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetCollar_Legendary,"All","0","0","False","False","GotoAffixSpawnRow","AddPetLegendaryAffixCollar","1","GotoAffixSpawnRow","PetPrimaryAffix_Defense","1","GotoAffixSpawnRow","PetSecondaryAffix","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetCollar_Magic,"All","0","0","False","False","GotoAffixSpawnRow","PetSecondaryAffix","1","GotoAffixSpawnRow","PetPrimaryAffix_Defense","1","GotoAffixSpawnRow","EnchantmentSlot","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetCollar_Rare,"All","0","0","False","False","GotoAffixSpawnRow","PetSecondaryAffix","2","GotoAffixSpawnRow","PetPrimaryAffix_Defense","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetPrimaryAffix_Damage,"All","0","0","False","False","AddAffixByFilter","Affix.Pet.Primary.Damage","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetPrimaryAffix_Defense,"All","0","0","False","False","AddAreaTagsToAny","0","1","AddAffixByFilter","Affix.Pet.Primary.Defense","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetSecondaryAffix,"All","0","0","False","False","AddAffixByFilter","Affix.Pet.Secondary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetTag_Common,"All","0","0","False","False","GotoAffixSpawnRow","PetPrimaryAffix_Damage","1","GotoAffixSpawnRow","EnchantmentSlot","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetTag_Legendary,"All","0","0","False","False","GotoAffixSpawnRow","AddPetLegendaryAffixTag","1","GotoAffixSpawnRow","PetPrimaryAffix_Damage","1","GotoAffixSpawnRow","PetSecondaryAffix","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetTag_Magic,"All","0","0","False","False","GotoAffixSpawnRow","PetSecondaryAffix","1","GotoAffixSpawnRow","PetPrimaryAffix_Damage","1","GotoAffixSpawnRow","EnchantmentSlot","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PetTag_Rare,"All","0","0","False","False","GotoAffixSpawnRow","PetSecondaryAffix","2","GotoAffixSpawnRow","PetPrimaryAffix_Damage","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
PotionTooltip,"Each","0","0","False","False","AddAffixByName","PotionTooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
RandomItemBagTooltip,"All","0","0","False","False","AddAffixByName","RandomItemBagTooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
RawResource_Bundle_Legendary_Tooltip,"All","0","0","False","False","AddAffixByName","Bundle_Contents_Tooltip","1","AddAffixByName","WoodLogs_Legendary_Tooltip","1","AddAffixByName","MetalNuggets_Legendary_Tooltip","1","AddAffixByName","StoneRocks_Legendary_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RawResource_Bundle_Rare_Tooltip,"All","0","0","False","False","AddAffixByName","Bundle_Contents_Tooltip","1","AddAffixByName","WoodLogs_Rare_Tooltip","1","AddAffixByName","MetalNuggets_Rare_Tooltip","1","AddAffixByName","StoneRocks_Rare_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RefinedResource_Bundle_Legendary_Tooltip,"All","0","0","False","False","AddAffixByName","Bundle_Contents_Tooltip","1","AddAffixByName","WoodPlanks_Legendary_Tooltip","1","AddAffixByName","MetalBars_Legendary_Tooltip","1","AddAffixByName","StoneBlocks_Legendary_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RefinedResource_Bundle_Rare_Tooltip,"All","0","0","False","False","AddAffixByName","Bundle_Contents_Tooltip","1","AddAffixByName","WoodPlanks_Rare_Tooltip","1","AddAffixByName","MetalBars_Rare_Tooltip","1","AddAffixByName","StoneBlocks_Rare_Tooltip","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Shield_DefenseStrong,"Pick","0","0","False","False","GameplayTagExclude","Affix.Defense.ShieldStrong","1","GameplayTagAll","Affix.Defense.ShieldStrong","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Shield_Legendary,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Legendary_Affix","1","GotoAffixSpawnRow","Shield_Primary_Legendary","1","GotoAffixSpawnRow","Shield_Secondary","3","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
