---,DisplayName,CompletableTasks,OfferedQuests,ActivatingTasks,ActivatingCompletedTasks,DeactivatingTasks,DeactivatingCompletedTasks,bAlwaysActive,bMapMarkerIsArea,AreaSize,Notes
FameQuestGiver_IF6,"NSLOCTEXT(""QuestObjectTable"", ""F2D3B50E49DBBAF18078F6A0374AA3A5"", ""Imperial Assignments Board"")","","(""Fame_TakingOuttheTrash"",""Fame_Netherstorm"",""Fame_SoldierVersusSoldier"")","","","","","False","False","0.000000",""
FameQuestGiver_IO,"NSLOCTEXT(""QuestObjectTable"", ""35388F7B45710411E05B6584FA868AD1"", ""Imperial Assignments Board"")","","(""Fame_LostandFound"",""Fame_SendingaMessage"",""Fame_SpilledSecret"",""Fame_ActiveDefense"",""Fame_EggcelentDestruction"",""Fame_MuskyBusiness"")","","","","","False","False","0.000000",""
TrappedAlpaca,"NSLOCTEXT(""QuestObjectTable"", ""111B00F84D407D1C514F16803B4EC975"", ""Trapped Alpaca"")","(""Fame_Uncaged:Task_InteractTrappedAlpacas"")","","(""Fame_Uncaged:Task_InteractTrappedAlpacas"")","","","","True","False","0.000000",""
Trigger_NeuromaticDevice,"","","","","","","","False","False","0.000000","inf_triggersphere_quest_netherneurosis_bp"
Bramble,"NSLOCTEXT(""QuestObjectTable"", ""5BB20033415B515A421A7282246D10AB"", ""Dry Brambles"")","(""Fame_BrambleWrangle:Task_BreakBrambles"")","","","","","","False","False","0.000000","Bramble Wrangle"
Zephoras,"NSLOCTEXT(""QuestObjectTable"", ""1A69B88D4166A79837BDD499593258C7"", ""Zephoras"")","(""A2C2Q1:Task_TalktoZephoras"",""A2C3Q1:Task_TalktoZephoras"",""A2C5Q1:Task_TalktoZephoras"")","","","(""A2C1Q2:Task_RescueZephoras"")","","(""A3C1Q0:Task_GotoTown"")","False","False","0.000000","npczephoras_bp"
MayorHilde,"NSLOCTEXT(""QuestObjectTable"", ""7E9E407F49B84D45612A849F3AE51D8A"", ""Mayor Hilde"")","(""A3C1Q0:Task_InteractHilde"")","","","","","","True","False","0.000000","npcmayorhilde_bp"
SwampSeer,"NSLOCTEXT(""QuestObjectTable"", ""F34D6E79472773405E8DEDA9D49CB667"", ""Swamp Seer"")","(""A2C1Q0:Task_InteractWitch"",""A2C1Q1:Task_InteractWitch"",""A2C3Q1:Task_TalktoWitch"",""A2C4Q1:Task_TalktoWitch"")","","","","","","True","False","0.000000","PPN_NPC_Witch (npcsketchy_bp)"
ImperialGuard_11,"NSLOCTEXT(""QuestObjectTable"", ""714217484BCAABD2562C4EAC1B8CAF91"", ""Imperial Guard"")","","","","","","","False","False","0.000000","npcgeneric03_bp"
ImperialGuard_12,"NSLOCTEXT(""QuestObjectTable"", ""311CEDF14ABE7E6B2589B595B025940E"", ""Imperial Guard"")","","","","","","","False","False","0.000000","npcgeneric04_bp"
Lore_ImperialOutpost_Scribe,"NSLOCTEXT(""QuestObjectTable"", ""CDF234604E711ADCD77A93AAEB3AE6A0"", ""Imperial Scribe"")","","","","","","","False","False","0.000000",""
Lore_ImperialOutpost_Anonymous,"NSLOCTEXT(""QuestObjectTable"", ""4BFACD894D701817887BCCB1984A0111"", ""Anonymous Correspondent"")","","","","","","","False","False","0.000000",""
Lore_GeneralGraye_Scribe,"NSLOCTEXT(""QuestObjectTable"", ""71919B0F4619857FFD26A8BD5BD63CE0"", ""Imperial Scribe"")","","","","","","","False","False","0.000000",""
Lore_GeneralGraye_Official,"NSLOCTEXT(""QuestObjectTable"", ""ABE737F54E859F5635DF358F0964B83C"", ""Varn Heldam"")","","","","","","","False","False","0.000000",""
Lore_Brall,"NSLOCTEXT(""QuestObjectTable"", ""416478CC4665DA38206BEFA3A5B0B673"", ""Brall"")","","","","","","","False","False","0.000000",""
Lore_Kronch_Foreman,"NSLOCTEXT(""QuestObjectTable"", ""A30438644EF860615E4FA7A8E261F2D1"", ""Mining Foreman"")","","","","","","","False","False","0.000000",""
Lore_SecretWeapon_Guard,"NSLOCTEXT(""QuestObjectTable"", ""04CA84BA4308931E4F11F58C944D3127"", ""Dying Guard"")","","","","","","","False","False","0.000000",""
Lore_SecretWeapon_Goblin,"NSLOCTEXT(""QuestObjectTable"", ""4F7C860F467DF14D5825D29B8AE1C396"", ""Goblin Graffiti"")","","","","","","","False","False","0.000000",""
Lore_Fishing_Fisherman,"NSLOCTEXT(""QuestObjectTable"", ""3434D63B45F9F2093FF3C8B01BF7ED8A"", ""Itinerant Fisherman"")","","","","","","","False","False","0.000000",""
Lore_Undead_Witch,"NSLOCTEXT(""QuestObjectTable"", ""D6FFCBA6484B3A425D39F78D3543EE70"", ""Granny Wartnose"")","","","","","","","False","False","0.000000",""
Lore_Battlefield_Guard,"NSLOCTEXT(""QuestObjectTable"", ""121644DF4C83FBA591DD55AA8026D84F"", ""Imperial Captain"")","","","","","","","False","False","0.000000",""
HixCaged,"NSLOCTEXT(""QuestObjectTable"", ""BD87E78143EA940F9A2EE59FF3ED2A89"", ""Hix"")","(""A3C3Q1:Task_RescueHix"")","","","","","","True","False","0.000000","echo_prop_hixcage_01_bp"
ZephorasCocoon,"NSLOCTEXT(""QuestObjectTable"", ""0D2FC3294990E50DE05A298B9EC504DA"", ""Zephoras"")","(""A2C1Q2:Task_RescueZephoras"")","","(""A2C1Q2:Task_RescueZephoras"")","","","","False","False","0.000000","inf_prop_zephoras_cocoon_01_bp"
Trigger_ServiceElevator,"NSLOCTEXT(""QuestObjectTable"", ""E98C04554AF3F6269EC223BB84CDFD01"", ""Service Elevator"")","(""A3C2Q1:Task_InteractElevator"")","","","","","","False","False","0.000000",""
Gravestones,"NSLOCTEXT(""QuestObjectTable"", ""AF943F69448E181D6669FA8E127386D1"", ""Gravestone"")","(""A1C1Q1:Task_InteractGraves"")","","","","","","False","False","0.000000","gob_prop_gravestone_01_bp"
KenikCocoon,"NSLOCTEXT(""QuestObjectTable"", ""D053A9DA48A34207D975DE8C81E11AD4"", ""Kenik"")","(""A1C3Q1:Task_RescueKenik"")","","(""A1C3Q1:Task_RescueKenik"")","","(""A1C3Q2:Task_GotoFirebelly"")","","False","False","0.000000","gob_prop_cocoon_kenik_bp"
HixCocoon,"NSLOCTEXT(""QuestObjectTable"", ""79F1D713479BDE904C7F329A56593378"", ""Hix"")","(""A1C3Q1:Task_RescueHix"")","","","","","","False","False","0.000000","gob_prop_cocoon_hix_bp"
WolframCocoon,"NSLOCTEXT(""QuestObjectTable"", ""3AE60D1A40863B7DF876B3960D428994"", ""Wolfram"")","(""A1C3Q1:Task_RescueWolfram"")","","","","","","False","False","0.000000","gob_prop_cocoon_wolfram_bp"
NetherimTrail,"NSLOCTEXT(""QuestObjectTable"", ""C1863F374966BF06E63619B82AC32080"", ""Netherim Trail"")","(""A1C5Q1:Task_FindTrails"")","","","","","","False","False","0.000000",""
NetherimCrystal,"NSLOCTEXT(""QuestObjectTable"", ""3EBF70D84C17A56A72982CA82745A422"", ""Netherim Crystal"")","(""A1C5Q3:Task_InteractCrystal"")","","","","","","False","False","0.000000","gbl_prop_netherimcrystal_01_bp"
SkyCapMushroom,"NSLOCTEXT(""QuestObjectTable"", ""64100128477402CCA00DD8A9429FF201"", ""Sky Cap Mushroom"")","(""A1C1Q2:Task_CollectMushrooms"")","","","","","","False","False","0.000000","gcave_lootable_mushroomblue_01_bp"
Trigger_NetherimTrail,"NSLOCTEXT(""QuestObjectTable"", ""0FC20E624A2D986CA2CA1D9E9B405878"", ""Netherim Trail"")","(""A1C5Q1:Task_FindTrails"")","","","","","","False","False","0.000000","gob_triggersphere_quest_netherimtrail_bp"
Netherim_Pylon,"NSLOCTEXT(""QuestObjectTable"", ""E0B1912C48EF4536DDEAB9A1BE814996"", ""Netherim Pylon"")","(""A1C5Q1:Task_DestroyPylons"")","","","","","","False","False","0.000000","gob_prop_netherimpylon_01_bp"
Alpaca_01,"NSLOCTEXT(""QuestObjectTable"", ""7039B14A48A6ECB43791AB9E6EEC090E"", ""Lost Alpaca"")","(""A2C3Q1:Task_RescueAlpaca1"")","","","","","","False","False","0.000000",""
Alpaca_02,"NSLOCTEXT(""QuestObjectTable"", ""D8C41B0D47F09594D100D8B672B5FA25"", ""Clever Alpaca"")","(""A2C3Q1:Task_RescueAlpaca2"")","","","","","","False","False","0.000000",""
Alpaca_03,"NSLOCTEXT(""QuestObjectTable"", ""C4EBF56449408902C15461A33BD48F81"", ""Ghost Alpaca"")","(""A2C3Q1:Task_RescueAlpaca3"")","","","","","","False","False","0.000000",""
EnchantingAltar,"NSLOCTEXT(""QuestObjectTable"", ""89D0ABCB43071AC2489D10A9413F434C"", ""Enchanter\'s Altar"")","","","","(""TQ_Enchanting:Task_PlaceEnchantingAltar"")","","","False","False","0.000000",""
Kenik_Act1,"NSLOCTEXT(""QuestObjectTable"", ""FE4646564390D220EF44009E675017B1"", ""Kenik"")","(""A1C5Q3:Task_TalktoKenik"")","","","","","","False","False","0.000000","npckenik_act1_bp"
Kenik_Act1_Town,"NSLOCTEXT(""QuestObjectTable"", ""30DCBDFF49E8E026B96E25B877A83A0F"", ""Kenik"")","","","","(""A1C1Q1:Task_GotoBluff"")","","(""A1C2Q2:Task_CollectTentacle"")","False","False","0.000000","npckenik_act1_town_bp"
Kenik_Act2,"NSLOCTEXT(""QuestObjectTable"", ""82BDB19C45871F30BB85219D11250640"", ""Kenik"")","","","","","","","False","False","0.000000","npckenik_act2_bp"
Kenik_Act3,"NSLOCTEXT(""QuestObjectTable"", ""A25C3B9F4FDFA10F728F0391DA87D947"", ""Kenik"")","(""A3C2Q1:Task_TurnIn"")","","","","","","False","False","0.000000","npckenik_act3_bp"
Gatekeeper_FortIntroPortal,"NSLOCTEXT(""QuestObjectTable"", ""5F8531C54A59A1447FC914B570DBEB8F"", ""Invaded Fort"")","","","","(""TQ_FortIntro:Task_KillBoss"")","","","False","False","0.000000","GoblinForest1 on AreaTable for Quest Object Filter Next Area 1. Determines Alt Next Area Row 1 or the default Next Area Row 1 (i.e. GF1-2_pass)."
CorruptEmberCrystal,"NSLOCTEXT(""QuestObjectTable"", ""8214435446706D84A4221693A8576056"", ""Corrupt Ember Crystal"")","(""A2C5Q1:Task_DestroyCrystal"")","","","","","","False","False","0.000000",""
LuckTree,"","","","","(""TQ_LuckTree:Task_PlaceLuckSprout"")","","","False","False","0.000000",""
AcquireRelicCore,"","","","","(""TQ_Relics:Task_CollectRelicCore"")","","","False","False","0.000000",""
Hix_Act1,"NSLOCTEXT(""QuestObjectTable"", ""C4D345394B417976650C189CE061D1EF"", ""Hix"")","","","","","","","False","False","0.000000","npchix_Act1_bp"
Hix_Act2,"NSLOCTEXT(""QuestObjectTable"", ""9240961F4AFAF69829670190537E72FA"", ""Hix"")","","","","(""A2C1Q0:Task_GotoTown"")","","","False","False","0.000000","npchix_Act2_bp"
Hix_Act3,"NSLOCTEXT(""QuestObjectTable"", ""450DE6F74460B720F44276B2AF58464E"", ""Hix"")","","","","","","","False","False","0.000000","npchix_Act3_bp"
