---,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
SpawnMonsters_Voltura_Bomber_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Voltura.Bomber","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Fighter,"All","0","0","False","False","AddMonsterByFilter","Character.Monster.Voltura.Fighter","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Fighter_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Voltura.Fighter","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Glider,"All","0","0","False","False","AddMonsterByFilter","Character.Monster.Voltura.Glider","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Glider_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Voltura.Glider","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Gunner,"All","0","0","False","False","AddMonsterByFilter","Character.Monster.Voltura.Gunner","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Gunner_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Voltura.Gunner","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Interceptor,"All","0","0","False","False","AddMonsterByFilter","Character.Monster.Voltura.Interceptor","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Voltura_Interceptor_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Voltura.Interceptor","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata,"All","0","0","False","False","GameplayTagAll","Character.Monster.Automaton","1","GotoMonsterSpawnRow","ChampsOrNormal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Automaton","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata_Sentry_Electric,"All","0","0","False","False","AddMonsterByName","Automaton_Sentry_Electric","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata_Sentry_Electric_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Automaton.Sentry.Electric","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata_Custodian_Electric,"All","0","0","False","False","AddMonsterByName","Automaton_Custodian_Electric","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata_Custodian_Electric_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Automaton.Custodian.Electric","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata_Emberhulk_Electric,"All","0","0","False","False","AddMonsterByName","Automaton_Hulk_Electric","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Automata_Emberhulk_Electric_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Automaton.Emberhulk.Electric","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_Goblins_Champs,"All","0","0","False","False","GameplayTagAll","Character.Monster.Goblin","1","AddAreaTagsToAny","","1","GotoMonsterSpawnRow","ChooseMonsters_Champions","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonsters_IntroFort,"All","0","0","False","False","SetMonsterPackSizeDirect","3","1","AddMonsterByName","Goblin_Stabby_Intro_Single","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","TFR-16434"
SpawnMonster_PowerCoil,"All","0","0","False","False","AddMonsterByName","Prop_VolturaCoil","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonster_Automaton_Custodian_Electric_Turret,"All","0","0","False","False","AddMonsterByName","Automaton_Custodian_Electric_Turret","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnMonster_Strider_Thorned,"All","0","0","False","False","AddMonsterByName","Strider_Thorned","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnFriendly_AlpacaMelee,"All","0","0","False","False","AddMonsterByName","Alpaca_Melee_Friendly","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnFriendly_AlpacaMenacer,"All","0","0","False","False","AddMonsterByName","Alpaca_Menacer_Friendly","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnFriendly_AlpacaSpitter,"All","0","0","False","False","AddMonsterByName","Alpaca_Spitter_Friendly","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SquishyNetherling,"All","0","0","False","False","AddMonsterByName","Netherling_PotionDropper","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_Fire,"Pick","0","0","False","False","GotoMonsterSpawnRow","Trap_GoblinStabby","1","GotoMonsterSpawnRow","Trap_SkeletonFire","1","GotoMonsterSpawnRow","Trap_Mossrat","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_Poison,"Pick","0","0","False","False","GotoMonsterSpawnRow","Trap_VespidSoldier","1","GotoMonsterSpawnRow","Trap_SkeletonPoison","1","GotoMonsterSpawnRow","Trap_InfestedGoblin","1","GotoMonsterSpawnRow","Trap_Mossrat","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_Electric,"Pick","0","0","False","False","GotoMonsterSpawnRow","Trap_AutomatonCustodian","1","GotoMonsterSpawnRow","Trap_VolturaGlider","1","GotoMonsterSpawnRow","Trap_SkeletonElectric","1","GotoMonsterSpawnRow","Trap_Mossrat","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_Physical,"Pick","0","0","False","False","GotoMonsterSpawnRow","Trap_Mossrat","1","GotoMonsterSpawnRow","Trap_SkeletonPhysical","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_Mossrat,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Mossrat","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_GoblinStabby,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Goblin_Stabby","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_VespidSoldier,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Vespid_Soldier_Newbie","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_InfestedGoblin,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Goblin_Infested","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_AutomatonCustodian,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Automaton_Custodian_Electric","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_VolturaGlider,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Voltura_Glider","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_SkeletonFire,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Skeleton_Melee_Fire","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_SkeletonPoison,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Skeleton_Melee_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_SkeletonElectric,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Skeleton_Melee_Electric","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_SkeletonPhysical,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Skeleton_Melee","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_ZombieNewbie,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Zombie_Melee_Newbie","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Skeleton_Shield,"All","0","0","False","False","AddAreaTagsToAny","","1","AddMonsterByFilter","Character.Monster.Skeleton.Shield","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Trap_GoblinRaider,"All","0","0","False","False","SetMonsterPackSizeDirect","1-1","1","AddMonsterByName","Goblin_Stabby_Intro_Single","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Skeleton_Shield_Physical,"All","0","0","False","False","AddMonsterByName","Skeleton_Shield","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Mossrat_SmallPack,"All","0","0","False","False","SetMonsterPackSizeDirect","1-2","1","AddAreaTagsToAny","","1","GotoMonsterSpawnRow","Mossrat_ChampsOrNormal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Mossrat_ChampsOrNormal,"Pick_Curve","0","0","False","False","AddMonsterByFilter","Character.Monster.Rat","0","GotoMonsterSpawnRow","Mossrat_Champion","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","NonChampionChance;ChampionChance-Character.Monster.Champion","",""
Mossrat_Champion,"All","0","0","False","False","SetMonsterChampions","Champion","1","AddMonsterByFilter","Character.Monster.Rat","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Minion_PackSize,"Pick","0","0","False","False","SetMonsterPackSizeDirect","3-4","1","SetMonsterPackSizeDirect","4-6","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Legendary_Spawn,"All","0","0","False","False","SetMonsterChampions","Legendary","1","SetMonsterPackSizeDirect","1","1","AddMonsterByFilter","Character.Monster.Championable.Solo","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Minion_Spawn,"All","0","0","False","False","SetMonsterChampions","Minion","1","GotoMonsterSpawnRow","Minion_PackSize","1","AddMonsterByFilter","Character.Monster.Championable.Pack","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
