---,DisplayName,bSave,bStartingPet,bIgnoreSpawnCollision,MinionOffset,MinionScaleMultiplier,Description,DefaultSkill,MinionClass,CharacterCreateMinionClass,ClosestDyeColor,bIsFlying,CharacterSelectIdle,Hitpoints,Damage,LifetimeSeconds,QualityTags,DropWeight,GameplayTags,MinionTypeTag,AggroRadius,MinionGameplayTags,MinionTypeGameplayTag,TraitString1,TraitString2,TraitString3,TraitString4,TraitString5,Notes
Alpaca02,"NSLOCTEXT(""MinionsTable"", ""8CD740C6413C857A33A127BF4F8F79D1"", ""Golden Alpaca"")","True","True","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""E3635729446ED429CA0B748CEF90D70B"", ""Surefooted and diligent, the Alpaca is the practical adventurer\'s companion. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petalpaca/petalpaca_02.petalpaca_02_C","/Game/Player/CharacterCreate/petalpaca_charactercreate_02.petalpaca_charactercreate_02_C","(RowName=""PetAlpacaGolden"")","False","/Game/Monsters/petalpaca/animation/petalpaca_charselect_idle_Montage.petalpaca_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Alpaca"")))","(TagName=""Character.Minion.Pet.Alpaca"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Alpaca03,"NSLOCTEXT(""MinionsTable"", ""B36C5EDE496DA6E22AE85F8BF25AE039"", ""Chocolate Alpaca"")","True","True","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""BD80112841569253DE415CB87867B011"", ""Surefooted and diligent, the Alpaca is the practical adventurer\'s companion. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petalpaca/petalpaca_03.petalpaca_03_C","/Game/Player/CharacterCreate/petalpaca_charactercreate_03.petalpaca_charactercreate_03_C","(RowName=""PetAlpacaChocolate"")","False","/Game/Monsters/petalpaca/animation/petalpaca_charselect_idle_Montage.petalpaca_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Alpaca"")))","(TagName=""Character.Minion.Pet.Alpaca"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Alpaca04_Echtralife,"NSLOCTEXT(""MinionsTable"", ""B87C836F41A68033F235E081BAAD3B6E"", ""Echtra Life Alpaca"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""9DD2E9624A7FD2915566EA888BAD3E16"", ""Surefooted and diligent, the Alpaca is the practical adventurer\'s companion. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""Pet_SummonSkeleton"")","/Game/Monsters/petalpaca/petalpaca_04.petalpaca_04_C","None","(RowName="""")","False","/Game/Monsters/petalpaca/animation/petalpaca_charselect_idle_Montage.petalpaca_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","0","(GameplayTags=((TagName=""Character.Minion.Pet.Alpaca"")))","(TagName=""Character.Minion.Pet.Alpaca"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Dragonling01,"NSLOCTEXT(""MinionsTable"", ""106428A744AA74991C72BCA99C319560"", ""Red Dragonling"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""9B3378524E9422DEC7654C91C248D83B"", ""The Dragonling will permit you to battle alongside it. For now. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petdragonling/petdragonling_01.petdragonling_01_C","None","(RowName="""")","True","/Game/Monsters/petdragonling/animation/petdragonling_charselect_idle_Montage.petdragonling_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Dragonling"")))","(TagName=""Character.Minion.Pet.Dragonling"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Dragonling02,"NSLOCTEXT(""MinionsTable"", ""4CAC93C040AE9F348F2B619C42406097"", ""Teal Dragonling"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""B8F0705A4D8845FD9826BBA1D23C9798"", ""The Dragonling will permit you to battle alongside it. For now. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petdragonling/petdragonling_02.petdragonling_02_C","None","(RowName="""")","True","/Game/Monsters/petdragonling/animation/petdragonling_charselect_idle_Montage.petdragonling_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Magic"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Dragonling"")))","(TagName=""Character.Minion.Pet.Dragonling"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Dragonling03,"NSLOCTEXT(""MinionsTable"", ""D4B82E1E40930A757BBC1581BB7F5821"", ""Purple Dragonling"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""C225B9F14B6E64E5C35169A2C1C12FDC"", ""The Dragonling will permit you to battle alongside it. For now. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petdragonling/petdragonling_03.petdragonling_03_C","None","(RowName="""")","True","/Game/Monsters/petdragonling/animation/petdragonling_charselect_idle_Montage.petdragonling_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Rare"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Dragonling"")))","(TagName=""Character.Minion.Pet.Dragonling"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Dragonling_Spirit,"NSLOCTEXT(""MinionsTable"", ""031EA12D4053A216DF7056A4962B3C93"", ""Dragonling Spirit"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""C7C605384252693280592ABEEED16070"", ""The Dragonling will permit you to battle alongside it. For now."")","(RowName=""Pet_SummonSkeleton"")","/Game/Monsters/petdragonling/petdragonling_spirit_bp.petdragonling_spirit_bp_C","None","(RowName="""")","True","/Game/Monsters/petdragonling/animation/petdragonling_charselect_idle_Montage.petdragonling_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Dragonling"")))","(TagName=""Character.Minion.Pet.Dragonling"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Owl01,"NSLOCTEXT(""MinionsTable"", ""52F1A7C74D88D2EB93C1FA94E102CFE3"", ""Brown & White Owl"")","True","True","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""08A2B4124B50FADD4E78EF877499FAC6"", ""Behind the wizened pools of the Owl\'s eyes lies the brain of a fierce predator. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petowl/petowl_01.petowl_01_C","/Game/Player/CharacterCreate/petowl_charactercreate_01.petowl_charactercreate_01_C","(RowName=""PetOwlRed"")","True","/Game/Monsters/petowl/animation/petowl_idle_03_sit.petowl_idle_03_sit","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Owl"")))","(TagName=""Character.Minion.Pet.Owl"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Owl02,"NSLOCTEXT(""MinionsTable"", ""D0BA1A874D4383A83166078FE9C256EC"", ""Gray & White Owl"")","True","True","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""F3C5992B4AFAD024D83F4F84505AAB61"", ""Behind the wizened pools of the Owl\'s eyes lies the brain of a fierce predator. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petowl/petowl_02.petowl_02_C","/Game/Player/CharacterCreate/petowl_charactercreate_02.petowl_charactercreate_02_C","(RowName=""PetOwlGolden"")","True","/Game/Monsters/petowl/animation/petowl_idle_03_sit.petowl_idle_03_sit","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Owl"")))","(TagName=""Character.Minion.Pet.Owl"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Owl03,"NSLOCTEXT(""MinionsTable"", ""84BBB562462C7B3C34A597BE52918105"", ""Brown Owl"")","True","True","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""6D1C8C5A410C4942C0A9369B3A0675E9"", ""Behind the wizened pools of the Owl\'s eyes lies the brain of a fierce predator. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petowl/petowl_03.petowl_03_C","/Game/Player/CharacterCreate/petowl_charactercreate_03.petowl_charactercreate_03_C","(RowName=""PetOwlTeal"")","True","/Game/Monsters/petowl/animation/petowl_idle_03_sit.petowl_idle_03_sit","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Owl"")))","(TagName=""Character.Minion.Pet.Owl"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Eagle01,"NSLOCTEXT(""MinionsTable"", ""040FA53C464F66B016822984F99A0D1F"", ""Golden Eagle"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""2427EBF04301F066BDA56985DFEF4DE2"", ""Surveying the battlefield from on high, the Eagle strikes foes on your behalf. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/peteagle/peteagle_body_02_golden_bp.peteagle_body_02_golden_bp_C","None","(RowName="""")","True","/Game/Monsters/peteagle/animation/peteagle_idle_03_sit_perch.peteagle_idle_03_sit_perch","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Eagle"")))","(TagName=""Character.Minion.Pet.Eagle"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Eagle02,"NSLOCTEXT(""MinionsTable"", ""71CB46644F087C000FE1EFBEB240C368"", ""Black Eagle"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""3D0229FE472D40B6C75907BF5344B45E"", ""Surveying the battlefield from on high, the Eagle strikes foes on your behalf. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/peteagle/peteagle_body_01_black_bp.peteagle_body_01_black_bp_C","None","(RowName="""")","True","/Game/Monsters/peteagle/animation/peteagle_idle_03_sit_perch.peteagle_idle_03_sit_perch","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Magic"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Eagle"")))","(TagName=""Character.Minion.Pet.Eagle"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Eagle03,"NSLOCTEXT(""MinionsTable"", ""91B9AED846C430383617F48D1F57F7B5"", ""Bald Eagle"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""40527AC940285C93E86E4AB09D30F332"", ""Surveying the battlefield from on high, the Eagle strikes foes on your behalf. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/peteagle/peteagle_body_01_bald_bp.peteagle_body_01_bald_bp_C","None","(RowName="""")","True","/Game/Monsters/peteagle/animation/peteagle_idle_03_sit_perch.peteagle_idle_03_sit_perch","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Eagle"")))","(TagName=""Character.Minion.Pet.Eagle"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Eagle04,"NSLOCTEXT(""MinionsTable"", ""E26EC8894637712CA140EE8045C8947D"", ""Crested Eagle"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""B36062874DCF8A526E094D9EECBDC3CC"", ""Surveying the battlefield from on high, the Eagle strikes foes on your behalf. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/peteagle/peteagle_body_02_ornate_bp.peteagle_body_02_ornate_bp_C","None","(RowName="""")","True","/Game/Monsters/peteagle/animation/peteagle_idle_03_sit_perch.peteagle_idle_03_sit_perch","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Rare"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Eagle"")))","(TagName=""Character.Minion.Pet.Eagle"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Eagle05,"NSLOCTEXT(""MinionsTable"", ""AB0CCD3D486C49576A6C5AA196B266C4"", ""Harpy Eagle"")","True","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""D3FC2A67403B559256226FB663D55FA0"", ""Surveying the battlefield from on high, the Eagle strikes foes on your behalf. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/peteagle/peteagle_body_03_harpy_bp.peteagle_body_03_harpy_bp_C","None","(RowName="""")","True","/Game/Monsters/peteagle/animation/peteagle_idle_03_sit_perch.peteagle_idle_03_sit_perch","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Magic"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Eagle"")))","(TagName=""Character.Minion.Pet.Eagle"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Retriever01,"NSLOCTEXT(""MinionsTable"", ""FAC1767846828BC52DB20B92F7BF7286"", ""Golden Retriever"")","True","True","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""735F2D184A97E0CD662060AEF9B6BB83"", ""Even with their happy-go-lucky attitude, the retriever\'s loyalty means they\'ll always return to your side. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petretriever/petretriever_01.petretriever_01_C","/Game/Player/CharacterCreate/petretriever_charactercreate_01.petretriever_charactercreate_01_C","(RowName=""PetRetrieverGolden"")","False","/Game/Monsters/petretriever/animation/petretriever_charselect_idle_Montage.petretriever_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Retriever"")))","(TagName=""Character.Minion.Pet.Retriever"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Retriever02,"NSLOCTEXT(""MinionsTable"", ""2D5253A1432FECDE670FC4ADEE3C2B55"", ""Chocolate Retriever"")","True","True","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""C2240E5C4C6A2FCCAD3761A14C653E0B"", ""Even with their happy-go-lucky attitude, the retriever\'s loyalty means they\'ll always return to your side. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petretriever/petretriever_02.petretriever_02_C","/Game/Player/CharacterCreate/petretriever_charactercreate_02.petretriever_charactercreate_02_C","(RowName=""PetRetrieverChocolate"")","False","/Game/Monsters/petretriever/animation/petretriever_charselect_idle_Montage.petretriever_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Retriever"")))","(TagName=""Character.Minion.Pet.Retriever"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Retriever03,"NSLOCTEXT(""MinionsTable"", ""88A5DCC94439FB83637DCC98D2A81137"", ""Silver Retriever"")","True","True","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""F471E4264B1EFDF1BFCD44A53AD23545"", ""Even with their happy-go-lucky attitude, the retriever\'s loyalty means they\'ll always return to your side. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petretriever/petretriever_03.petretriever_03_C","/Game/Player/CharacterCreate/petretriever_charactercreate_03.petretriever_charactercreate_03_C","(RowName=""PetRetrieverSilver"")","False","/Game/Monsters/petretriever/animation/petretriever_charselect_idle_Montage.petretriever_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Normal"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Retriever"")))","(TagName=""Character.Minion.Pet.Retriever"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Retriever03_Echtralife,"NSLOCTEXT(""MinionsTable"", ""F978C690441121F8D2B724B22401B969"", ""Echtra Life Retriever"")","True","False","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""DD7913014BDC94E347544FB7B85929CC"", ""Even with their happy-go-lucky attitude, the retriever\'s loyalty means they\'ll always return to your side. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetAura_MovementSpeed"")","/Game/Monsters/petretriever/petretriever_03_echtralife.petretriever_03_echtralife_C","/Game/Player/CharacterCreate/petretriever_charactercreate_base.petretriever_charactercreate_base_C","(RowName="""")","False","/Game/Monsters/petretriever/animation/petretriever_charselect_idle_Montage.petretriever_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","0","(GameplayTags=((TagName=""Character.Minion.Pet.Retriever"")))","(TagName=""Character.Minion.Pet.Retriever"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Retriever_Skeleton,"NSLOCTEXT(""MinionsTable"", ""C7FAA18840B98FC0CBEAF9828DA5722C"", ""Spooky Retriever"")","True","False","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.000000","NSLOCTEXT(""MinionsTable"", ""4982D803430495C327A5E0A175B792E3"", ""Even with their happy-go-lucky attitude, the retriever\'s loyalty means they\'ll always return to your side."")","(RowName=""Pet_SummonSkeleton"")","/Game/Monsters/petretriever/petretriever_skeleton_bp.petretriever_skeleton_bp_C","/Game/Player/CharacterCreate/petretriever_charactercreate_01.petretriever_charactercreate_01_C","(RowName="""")","False","/Game/Monsters/petretriever/animation/petretriever_charselect_idle_Montage.petretriever_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Retriever"")))","(TagName=""Character.Minion.Pet.Retriever"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Wolf01,"NSLOCTEXT(""MinionsTable"", ""3558568E46D8051BBA1D28B1DABE2E99"", ""Brown Wolf"")","True","False","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.300000","NSLOCTEXT(""MinionsTable"", ""27898409474EA3B02F5260ABD7FCD2FA"", ""The cunning Wolf will run at your side, with you as its alpha. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petwolf/petwolf_01.petwolf_01_C","None","(RowName="""")","False","/Game/Monsters/petwolf/animation/petwolf_charselect_idle_Montage.petwolf_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Magic"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Wolf"")))","(TagName=""Character.Minion.Pet.Wolf"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Wolf02,"NSLOCTEXT(""MinionsTable"", ""2D608751434018A27DB2609B8159E590"", ""White Wolf"")","True","False","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.300000","NSLOCTEXT(""MinionsTable"", ""3572AFD44F79EEBDEA427AA385445650"", ""The cunning Wolf will run at your side, with you as its alpha. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petwolf/petwolf_02.petwolf_02_C","None","(RowName="""")","False","/Game/Monsters/petwolf/animation/petwolf_charselect_idle_Montage.petwolf_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Wolf"")))","(TagName=""Character.Minion.Pet.Wolf"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Wolf03,"NSLOCTEXT(""MinionsTable"", ""37D13AFE4AF9C005E4E71DAAC17F5D03"", ""Grey Wolf"")","True","False","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.300000","NSLOCTEXT(""MinionsTable"", ""6D03A90D47885E0DD4810BA92011AE0A"", ""The cunning Wolf will run at your side, with you as its alpha. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""PetBuff_BattleCry"")","/Game/Monsters/petwolf/petwolf_03.petwolf_03_C","None","(RowName="""")","False","/Game/Monsters/petwolf/animation/petwolf_charselect_idle_Montage.petwolf_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Rare"")))","1000","(GameplayTags=((TagName=""Character.Minion.Pet.Wolf"")))","(TagName=""Character.Minion.Pet.Wolf"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
Wolf04,"NSLOCTEXT(""MinionsTable"", ""C2CBEE9D4575659E4688D682349B556B"", ""Wayfinder Wolf"")","True","False","True","(X=-200.000000,Y=300.000000,Z=0.000000)","1.300000","NSLOCTEXT(""MinionsTable"", ""6F1D22014ADF66FA35380FA27D37F6CA"", ""The cunning Wolf will run at your side, with you as its alpha. Rescue more pets from bosses throughout the world and they will battle courageously at your side."")","(RowName=""Pet_SummonSkeleton"")","/Game/Monsters/petwolf/petwolf_01_alpha_bp.petwolf_01_alpha_bp_C","None","(RowName="""")","False","/Game/Monsters/petwolf/animation/petwolf_charselect_idle_Montage.petwolf_charselect_idle_Montage","6.000000","0.500000","0.000000","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","0","(GameplayTags=((TagName=""Character.Minion.Pet.Wolf"")))","(TagName=""Character.Minion.Pet.Wolf"")","1000.000000","None","None","PetSellItemsTime=120;PetRecoverTime=120","Immortal=1","","","",""
RailmanTurret,"","False","False","False","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/rmturrett1a/Railman_Turret_Actor1a.Railman_Turret_Actor1a_C","None","(RowName="""")","False","None","0.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Turret"")))","(TagName="""")","400.000000","None","None","","","","","",""
RailmanTrackBuffer,"","False","False","False","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/Railman/RailmanTrackBuffer.RailmanTrackBuffer_C","None","(RowName="""")","False","None","0.000000","0.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.Track"")))","(TagName="""")","1000.000000","None","None","","","","","",""
mountbuffalope,"","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/mountbuffalope/mountbuffalope.mountbuffalope_C","None","(RowName="""")","False","None","1.000000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=)","(TagName="""")","1000.000000","None","None","","","","","",""
DuskMageSpiritWell,"NSLOCTEXT(""MinionsTable"", ""2A68BD024762380B7C3DF99B1ED7B7B1"", ""Spirit Well"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Skills/Blueprints/DuskMage/SpiritWellSummoner.SpiritWellSummoner_C","None","(RowName="""")","False","None","0.250000","1.000000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.SpiritWell"")))","(TagName="""")","1000.000000","None","None","","","","","",""
DuskMageSpiritSummon,"NSLOCTEXT(""MinionsTable"", ""ACF15E2744640ED5F8147CB10CBC8E7A"", ""Soulless"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/prototypes/spiritwell_minion/SpiritWellMinion.SpiritWellMinion_C","None","(RowName="""")","False","None","0.750000","0.200000","15.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.SpiritSummon"")))","(TagName="""")","1000.000000","None","None","","","","","",""
DuskMageSpiritSummonWarrior,"NSLOCTEXT(""MinionsTable"", ""D339FA8542D8FDE63351CF8C4BF6DBA3"", ""Soulless Warrior"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","0.750000","","(RowName="""")","/Game/Monsters/netherimwarrior/netherimwarrior_base_bp_minion_friendly.netherimwarrior_base_bp_minion_friendly_C","None","(RowName="""")","False","None","0.250000","0.400000","15.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.SpiritWell.Warrior"")))","(TagName="""")","1000.000000","None","None","","","","","",""
DuskMageSpiritSummonBrute,"NSLOCTEXT(""MinionsTable"", ""1CF3B144464E342797C4D2AD8FBF94FB"", ""Soullless Slugger"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","0.500000","","(RowName="""")","/Game/Monsters/netherimbrute/netherimbrute_slugger_bp_minion_friendly.netherimbrute_slugger_bp_minion_friendly_C","None","(RowName="""")","False","None","0.800000","0.600000","15.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.SpiritWell.Brute"")))","(TagName="""")","1000.000000","None","None","","","","","",""
EnergySpikeMinion,"NSLOCTEXT(""MinionsTable"", ""B250554D444FBFF0EC9502A482C53639"", ""Soulless"")","False","False","True","(X=-300.000000,Y=0.000000,Z=0.000000)","1.000000","","(RowName="""")","/Game/Monsters/prototypes/spiritwell_minion/EnergySpikeMinion.EnergySpikeMinion_C","None","(RowName="""")","False","None","0.250000","0.250000","0.000000","(GameplayTags=)","0","(GameplayTags=((TagName=""Character.Minion.EnergySpike"")))","(TagName="""")","1000.000000","None","None","","","","","",""
